propServerA,propServerB,bestof,model,pointServeRate,pointRate,holdRate,gameRate,setRate,winRate,expPoints,expGames,expSets,tiebreakRate,medianTGames
0.35,0.45,3,static,0.35065,0.45352,0.17172,0.39568,0.19854,0.104,65.212,8.7429,0.4601,0.12997,20
0.35,0.46,3,static,0.35044,0.44819,0.17074,0.38284,0.17199,0.0802,62.715,8.2251,0.3926,0.11806,20
0.35,0.47,3,static,0.35007,0.44292,0.16993,0.36995,0.14925,0.0621,60.095,7.7097,0.3358,0.10049,19
0.35,0.48,3,static,0.34896,0.43681,0.16832,0.35607,0.12604,0.044,57.585,7.2044,0.2798,0.089824,19
0.35,0.49,3,static,0.34977,0.43213,0.16949,0.34397,0.10741,0.0335,55.432,6.779,0.2351,0.079633,18
0.35,0.5,3,static,0.34928,0.4266,0.16759,0.3309,0.089281,0.0222,53.125,6.3353,0.1929,0.068407,18
0.35,0.51,3,static,0.34944,0.42178,0.16977,0.31914,0.076898,0.0151,51.304,5.9699,0.1649,0.058664,17
0.35,0.52,3,static,0.34958,0.41675,0.17076,0.30833,0.068228,0.0131,49.405,5.6368,0.1451,0.048949,17
0.35,0.53,3,static,0.35102,0.41176,0.1725,0.29616,0.057895,0.0083,47.636,5.2904,0.1222,0.04264,17
0.35,0.54,3,static,0.34938,0.40641,0.16825,0.28324,0.046969,0.0072,45.775,4.9304,0.0981,0.036244,16
0.35,0.55,3,static,0.3491,0.40136,0.16946,0.27316,0.038157,0.0046,44.126,4.6595,0.0791,0.030053,16
0.35,0.56,3,static,0.35014,0.39696,0.17155,0.26325,0.032407,0.002,42.812,4.4186,0.0669,0.026497,16
0.35,0.57,3,static,0.35078,0.39107,0.17144,0.24994,0.025461,0.0014,41.034,4.0952,0.0522,0.020876,16
0.35,0.58,3,static,0.34937,0.3854,0.17057,0.23824,0.021306,0.0014,39.522,3.8282,0.0435,0.017387,16
0.35,0.59,3,static,0.34837,0.38026,0.16797,0.22703,0.015124,0.0005,38.109,3.5793,0.0307,0.014237,15
0.35,0.6,3,static,0.35039,0.37615,0.17143,0.219,0.013814,0.0007,37.156,3.4109,0.028,0.012482,15
0.35,0.61,3,static,0.3495,0.37014,0.16999,0.2078,0.010345,0.0005,35.764,3.1826,0.0209,0.009553,15
0.35,0.62,3,static,0.3493,0.36447,0.17027,0.19672,0.0073964,0.0003,34.435,2.963,0.0149,0.0077439,15
0.35,0.63,3,static,0.34949,0.35971,0.16835,0.18697,0.0062121,0.0002,33.445,2.7792,0.0125,0.0071563,15
0.35,0.64,3,static,0.35032,0.35546,0.1709,0.18013,0.0049751,0,32.558,2.6522,0.01,0.0056716,14
0.35,0.65,3,static,0.35056,0.35002,0.17168,0.17106,0.0035871,0,31.507,2.4872,0.0072,0.0043842,14
0.35,0.66,3,static,0.35032,0.34512,0.17094,0.16189,0.0028916,0,30.554,2.3264,0.0058,0.0031409,14
0.35,0.67,3,static,0.3506,0.3406,0.17164,0.1555,0.0025933,0,29.725,2.2167,0.0052,0.0024935,14
0.35,0.68,3,static,0.35044,0.33531,0.16996,0.14663,0.0015476,0,28.795,2.0667,0.0031,0.0016474,14
0.35,0.69,3,static,0.35052,0.33018,0.16938,0.13918,0.000999,0,27.904,1.9429,0.002,0.0011988,14
0.35,0.7,3,static,0.35093,0.32669,0.17024,0.13512,0.00089919,0,27.358,1.8776,0.0018,0.0013987,14
0.35,0.71,3,static,0.35116,0.3214,0.17231,0.12936,0.0004498,0,26.479,1.7846,0.0009,0.00079964,14
0.35,0.72,3,static,0.35057,0.31655,0.17161,0.12435,0.0005497,0,25.745,1.7055,0.0011,0.00064964,13
0.35,0.73,3,static,0.34984,0.31129,0.1711,0.11885,0.00024994,0,24.975,1.6196,0.0005,0.0007998,13
0.35,0.74,3,static,0.34991,0.30699,0.16988,0.11403,0.00029991,0,24.359,1.5453,0.0006,0.00044987,13
0.35,0.75,3,static,0.35009,0.30296,0.16986,0.11013,0.00024994,0,23.796,1.4857,0.0005,0.00029993,13
0.35,0.76,3,static,0.34917,0.29789,0.16852,0.1051,0.00014998,0,23.113,1.4098,0.0003,0.00034995,13
0.35,0.77,3,static,0.35127,0.29477,0.17227,0.10421,0.00019996,0,22.689,1.3964,0.0004,0.00014997,13
0.35,0.78,3,static,0.35033,0.28994,0.17238,0.10151,4.9998e-05,0,22.069,1.356,0.0001,0.00024999,13
0.35,0.79,3,static,0.34961,0.28557,0.17056,0.098277,0,0,21.508,1.308,0,5e-05,13
0.35,0.8,3,static,0.34997,0.28148,0.1691,0.094871,0,0,21.031,1.2579,0,0.00025,13
0.35,0.81,3,static,0.34956,0.27805,0.1681,0.093086,0,0,20.614,1.2318,0,0.00025,13
0.35,0.82,3,static,0.34967,0.27347,0.16929,0.091224,0,0,20.092,1.2046,0,5e-05,13
0.35,0.83,3,static,0.34985,0.27014,0.17039,0.090648,4.9998e-05,0,19.721,1.1963,0.0001,4.9998e-05,13
0.35,0.84,3,static,0.34969,0.26661,0.16965,0.089448,0,0,19.317,1.1789,0,5e-05,13
0.35,0.85,3,static,0.3514,0.26318,0.17236,0.089092,0,0,18.964,1.1737,0,5e-05,13
0.35,0.86,3,static,0.34921,0.25831,0.16843,0.086185,0,0,18.434,1.1318,0,5e-05,13
0.35,0.87,3,static,0.35016,0.25562,0.16916,0.086189,4.9998e-05,0,18.176,1.1319,0.0001,4.9998e-05,13
0.35,0.88,3,static,0.34999,0.25105,0.17189,0.087019,0,0,17.698,1.1438,0,0,13
0.35,0.89,3,static,0.34953,0.24745,0.17066,0.085719,0,0,17.337,1.1251,0,5e-05,13
0.36,0.1,3,static,0.36001,0.59378,0.1873,0.61155,0.97172,0.9978,69.314,12.983,1.9967,0.28543,21
0.36,0.11,3,static,0.36058,0.59126,0.18898,0.61169,0.96416,0.997,69.881,13.065,1.9959,0.28303,21
0.36,0.12,3,static,0.35957,0.58776,0.18679,0.60985,0.96008,0.9958,70.285,13.113,1.994,0.29212,21
0.36,0.13,3,static,0.35979,0.58491,0.18548,0.60845,0.95495,0.9945,70.709,13.149,1.9927,0.29142,21
0.36,0.14,3,static,0.36163,0.58342,0.19121,0.61021,0.95092,0.9925,70.612,13.146,1.9897,0.28078,21
0.36,0.15,3,static,0.35932,0.57885,0.18804,0.60641,0.93969,0.9893,71.439,13.246,1.985,0.28427,21
0.36,0.16,3,static,0.35987,0.5763,0.18786,0.60595,0.9368,0.9885,71.832,13.282,1.9848,0.28598,21
0.36,0.17,3,static,0.36002,0.57264,0.18683,0.60287,0.92148,0.9805,72.723,13.374,1.9727,0.28984,21
0.36,0.18,3,static,0.36075,0.56982,0.18799,0.60155,0.91204,0.9785,73.529,13.468,1.9722,0.28413,21
0.36,0.19,3,static,0.36032,0.56659,0.18883,0.59957,0.90327,0.973,73.896,13.502,1.9628,0.28679,22
0.36,0.2,3,static,0.36087,0.56319,0.18902,0.59687,0.889,0.9656,74.802,13.594,1.955,0.28316,22
0.36,0.21,3,static,0.36096,0.55986,0.18889,0.59375,0.87603,0.9582,75.577,13.657,1.9411,0.28396,22
0.36,0.22,3,static,0.36006,0.55643,0.18805,0.59006,0.85731,0.9458,76.416,13.744,1.925,0.28222,22
0.36,0.23,3,static,0.35933,0.55226,0.18613,0.58548,0.84258,0.9328,77.34,13.804,1.9082,0.28803,22
0.36,0.24,3,static,0.35987,0.54903,0.18675,0.5822,0.82653,0.9174,78.093,13.852,1.8873,0.28769,22
0.36,0.25,3,static,0.3598,0.54518,0.18682,0.57696,0.80412,0.9026,79.105,13.921,1.8641,0.28324,22
0.36,0.26,3,static,0.36125,0.54191,0.18963,0.57329,0.78829,0.8863,79.773,13.954,1.8438,0.27439,22
0.36,0.27,3,static,0.36039,0.53813,0.18837,0.5678,0.7639,0.8577,80.27,13.924,1.7993,0.27384,23
0.36,0.28,3,static,0.36115,0.53482,0.1889,0.56306,0.7451,0.8374,81.294,13.979,1.7746,0.27451,23
0.36,0.29,3,static,0.35978,0.52981,0.18599,0.55489,0.71263,0.8001,82.052,13.946,1.7148,0.28035,23
0.36,0.3,3,static,0.35993,0.52572,0.18815,0.54918,0.68776,0.7687,82.476,13.905,1.6716,0.26567,23
0.36,0.31,3,static,0.36082,0.52184,0.18907,0.54206,0.65801,0.728,82.68,13.778,1.6085,0.26611,24
0.36,0.32,3,static,0.35966,0.51665,0.18634,0.53287,0.62493,0.6837,83.259,13.694,1.5419,0.26178,25
0.36,0.33,3,static,0.36095,0.51344,0.18818,0.52643,0.59796,0.6444,82.973,13.509,1.483,0.2493,25
0.36,0.34,3,static,0.35953,0.50853,0.18637,0.517,0.56181,0.593,82.739,13.312,1.3989,0.24297,26
0.36,0.35,3,static,0.36023,0.50504,0.1888,0.51126,0.54052,0.56,82.782,13.184,1.3473,0.244,26
0.36,0.36,3,static,0.36007,0.5001,0.1879,0.50012,0.49914,0.4973,81.769,12.832,1.2484,0.22794,26
0.36,0.37,3,static,0.36079,0.49552,0.1892,0.49065,0.46662,0.4505,81.048,12.529,1.1667,0.21849,25
0.36,0.38,3,static,0.35857,0.49054,0.1839,0.47933,0.43114,0.3976,79.814,12.129,1.0719,0.21133,25
0.36,0.39,3,static,0.36002,0.48602,0.18772,0.47023,0.39836,0.3512,78.753,11.805,0.9873,0.20194,25
0.36,0.4,3,static,0.36019,0.4814,0.18845,0.45942,0.36544,0.3027,76.998,11.36,0.901,0.18637,24
0.36,0.41,3,static,0.35973,0.47633,0.18759,0.44791,0.33317,0.261,75.079,10.88,0.814,0.1778,23
0.36,0.42,3,static,0.36013,0.47197,0.18862,0.43782,0.30258,0.2223,73.062,10.415,0.7293,0.16728,22
0.36,0.43,3,static,0.36,0.46713,0.18763,0.42657,0.27631,0.188,71.445,10.008,0.6631,0.15347,22
0.36,0.44,3,static,0.36022,0.46226,0.18716,0.4145,0.24615,0.1491,69.163,9.4974,0.5846,0.13878,21
0.36,0.45,3,static,0.35934,0.45692,0.18535,0.40123,0.21528,0.119,66.605,8.9424,0.5027,0.13066,21
0.36,0.46,3,static,0.36076,0.45302,0.18845,0.39253,0.19453,0.0975,65.058,8.6071,0.4508,0.1191,20
0.36,0.47,3,static,0.36021,0.44706,0.18793,0.37786,0.16878,0.0737,62.221,8.0452,0.3856,0.10431,20
0.36,0.48,3,static,0.36003,0.44273,0.18854,0.3678,0.15316,0.0628,60.248,7.6459,0.3458,0.097134,19
0.36,0.49,3,static,0.3602,0.43715,0.18734,0.35387,0.1263,0.0425,57.758,7.1412,0.2807,0.085714,19
0.36,0.5,3,static,0.36078,0.43185,0.18642,0.34039,0.11018,0.035,55.385,6.6666,0.2419,0.071237,18
0.36,0.51,3,static,0.35929,0.42641,0.18585,0.32814,0.091635,0.0237,53.163,6.2633,0.1986,0.064781,18
0.36,0.52,3,static,0.35903,0.42127,0.18466,0.31611,0.077537,0.017,51.177,5.8813,0.1662,0.057849,17
0.36,0.53,3,static,0.35975,0.4163,0.18642,0.30458,0.064928,0.0109,49.285,5.5366,0.1379,0.048731,17
0.36,0.54,3,static,0.36051,0.41101,0.18841,0.29196,0.053323,0.0087,47.326,5.1709,0.112,0.040564,17
0.36,0.55,3,static,0.36017,0.40597,0.18709,0.28028,0.043568,0.0052,45.638,4.8571,0.0908,0.03757,16
0.36,0.56,3,static,0.36039,0.40084,0.18917,0.26998,0.037212,0.004,44.06,4.5891,0.0771,0.032289,16
0.36,0.57,3,static,0.35982,0.39599,0.18773,0.25941,0.030739,0.0032,42.489,4.3213,0.0633,0.026077,16
0.36,0.58,3,static,0.35958,0.39078,0.18682,0.24752,0.025667,0.0024,41.035,4.0417,0.0526,0.021422,16
0.36,0.59,3,static,0.3606,0.38595,0.18813,0.23706,0.020305,0.0017,39.689,3.8012,0.0414,0.016578,15
0.36,0.6,3,static,0.36012,0.38072,0.18687,0.22639,0.016338,0.0008,38.278,3.5686,0.0332,0.013926,15
0.36,0.61,3,static,0.35986,0.37518,0.18596,0.21459,0.012202,0.0005,36.886,3.3216,0.0247,0.011955,15
0.36,0.62,3,static,0.36137,0.37086,0.18928,0.2063,0.010149,0.0004,35.882,3.1519,0.0205,0.0087628,15
0.36,0.63,3,static,0.36026,0.36563,0.188,0.19787,0.0081345,0.0002,34.715,2.986,0.0164,0.0074401,15
0.36,0.64,3,static,0.36002,0.36028,0.18807,0.18872,0.0065567,0,33.562,2.8122,0.0132,0.00606,15
0.36,0.65,3,static,0.36011,0.35515,0.18636,0.17866,0.0041824,0,32.498,2.6243,0.0084,0.0051783,14
0.36,0.66,3,static,0.3608,0.35074,0.18836,0.17232,0.0034387,0.0002,31.623,2.5095,0.0069,0.0040367,14
0.36,0.67,3,static,0.35983,0.34503,0.18771,0.16338,0.002444,0,30.518,2.3515,0.0049,0.0032421,14
0.36,0.68,3,static,0.36009,0.34055,0.18791,0.15676,0.0021952,0,29.75,2.238,0.0044,0.003193,14
0.36,0.69,3,static,0.35966,0.33552,0.18654,0.14967,0.0014479,0,28.835,2.1168,0.0029,0.0017974,14
0.36,0.7,3,static,0.36111,0.33127,0.18959,0.14388,0.001398,0,28.103,2.0207,0.0028,0.0015978,14
0.36,0.71,3,static,0.3604,0.32627,0.18882,0.13754,0.00069951,0,27.274,1.9161,0.0014,0.0011992,14
0.36,0.72,3,static,0.36026,0.32185,0.18823,0.13191,0.0005497,0,26.591,1.8256,0.0011,0.00094948,14
0.36,0.73,3,static,0.35985,0.31749,0.18751,0.12785,0.0004498,0,25.923,1.7608,0.0009,0.0012494,14
0.36,0.74,3,static,0.35929,0.31226,0.1869,0.12244,0.00029991,0,25.138,1.6754,0.0006,0.00054984,13
0.36,0.75,3,static,0.36041,0.30875,0.18739,0.11864,0.00034988,0,24.645,1.6164,0.0007,0.00054981,13
0.36,0.76,3,static,0.35991,0.30421,0.18688,0.11468,0.00024994,0,24.014,1.5552,0.0005,0.00049988,13
0.36,0.77,3,static,0.35961,0.29994,0.1881,0.11225,4.9998e-05,0,23.416,1.5177,0.0001,0.00019999,13
0.36,0.78,3,static,0.36141,0.29683,0.1902,0.11002,9.999e-05,0,23.004,1.4839,0.0002,0.00019998,13
0.36,0.79,3,static,0.35901,0.29093,0.18717,0.10635,4.9998e-05,0,22.237,1.4283,0.0001,0.00044998,13
0.36,0.8,3,static,0.36095,0.28836,0.1895,0.10508,9.999e-05,0,21.912,1.4094,0.0002,9.999e-05,13
0.36,0.81,3,static,0.3607,0.2845,0.18847,0.10238,0.00014998,0,21.462,1.369,0.0003,0.00034995,13
0.36,0.82,3,static,0.36113,0.28052,0.18983,0.10149,0,0,20.973,1.3557,0,0.0001,13
0.36,0.83,3,static,0.36055,0.27657,0.1879,0.099004,0,0,20.512,1.3187,0,5e-05,13
0.36,0.84,3,static,0.36036,0.27277,0.18757,0.097513,0,0,20.088,1.2967,0,0,13
0.36,0.85,3,static,0.35938,0.26808,0.18757,0.09691,0,0,19.54,1.2878,0,0.0001,13
0.36,0.86,3,static,0.35865,0.26373,0.1857,0.094892,4.9998e-05,0,19.075,1.2582,0.0001,0,13
0.36,0.87,3,static,0.36057,0.26161,0.18877,0.095603,0,0,18.864,1.2686,0,0.0001,13
0.36,0.88,3,static,0.36044,0.25803,0.18724,0.094664,0,0,18.502,1.2548,0,0.0001,13
0.36,0.89,3,static,0.36047,0.25432,0.18834,0.094389,0,0,18.125,1.2508,0,5e-05,13
0.37,0.1,3,static,0.36976,0.59806,0.20443,0.61968,0.97689,0.9993,68.457,12.873,1.9993,0.25027,20
0.37,0.11,3,static,0.36986,0.59549,0.20536,0.61954,0.97216,0.998,68.789,12.917,1.9977,0.25252,20
0.37,0.12,3,static,0.37022,0.59238,0.20479,0.61851,0.96763,0.9974,69.262,12.968,1.9968,0.25708,20
0.37,0.13,3,static,0.3696,0.5892,0.20369,0.61687,0.9626,0.9958,69.577,13.001,1.9945,0.2556,20
0.37,0.14,3,static,0.37,0.58659,0.20568,0.6167,0.9574,0.995,69.875,13.046,1.9937,0.25274,20
0.37,0.15,3,static,0.37006,0.58373,0.20523,0.61547,0.95045,0.9938,70.412,13.103,1.9912,0.25241,20
0.37,0.16,3,static,0.36965,0.58023,0.20388,0.61298,0.93943,0.9894,71.276,13.198,1.9854,0.25835,21
0.37,0.17,3,static,0.37016,0.57728,0.20499,0.61187,0.93602,0.9878,71.415,13.205,1.9837,0.25697,21
0.37,0.18,3,static,0.36954,0.57423,0.20497,0.61009,0.9257,0.9843,71.937,13.268,1.9784,0.25131,21
0.37,0.19,3,static,0.3695,0.57071,0.20519,0.60767,0.91537,0.9815,72.853,13.377,1.976,0.25427,21
0.37,0.2,3,static,0.37041,0.5677,0.20736,0.60591,0.90338,0.9738,73.387,13.412,1.9644,0.24875,21
0.37,0.21,3,static,0.3704,0.56454,0.20649,0.60262,0.89328,0.968,74.222,13.487,1.9578,0.25665,21
0.37,0.22,3,static,0.36966,0.56029,0.20395,0.59832,0.87647,0.9592,75.203,13.568,1.9426,0.25492,21
0.37,0.23,3,static,0.37071,0.55768,0.20641,0.59557,0.86118,0.9483,75.93,13.628,1.9299,0.24641,22
0.37,0.24,3,static,0.36954,0.55355,0.20529,0.59082,0.84584,0.9365,76.881,13.71,1.9133,0.25358,22
0.37,0.25,3,static,0.36944,0.54971,0.20432,0.586,0.82475,0.9155,77.761,13.755,1.8839,0.25501,22
0.37,0.26,3,static,0.36886,0.5458,0.20442,0.58113,0.80502,0.8995,78.573,13.819,1.8617,0.25417,22
0.37,0.27,3,static,0.36975,0.54219,0.20531,0.57617,0.78467,0.8796,79.592,13.861,1.8355,0.25522,22
0.37,0.28,3,static,0.36979,0.53851,0.20488,0.57138,0.76789,0.8644,80.294,13.879,1.8113,0.24953,23
0.37,0.29,3,static,0.36987,0.53489,0.20554,0.56574,0.7441,0.8389,81.164,13.917,1.7758,0.25133,23
0.37,0.3,3,static,0.36909,0.5299,0.20415,0.55744,0.71162,0.7979,81.649,13.816,1.7101,0.25184,23
0.37,0.31,3,static,0.36956,0.52585,0.20443,0.55033,0.68635,0.7682,82.668,13.85,1.6747,0.2457,24
0.37,0.32,3,static,0.36993,0.52196,0.20603,0.5436,0.6581,0.7273,82.433,13.667,1.6078,0.24281,23
0.37,0.33,3,static,0.37026,0.51798,0.20552,0.53614,0.62828,0.6912,83.16,13.62,1.5523,0.23641,25
0.37,0.34,3,static,0.37068,0.51339,0.2066,0.52733,0.59565,0.6405,82.774,13.402,1.4749,0.23287,25
0.37,0.35,3,static,0.36987,0.50936,0.20487,0.51948,0.57002,0.6039,83.087,13.29,1.421,0.23041,25
0.37,0.36,3,static,0.37046,0.50493,0.20623,0.51048,0.53569,0.554,82.26,12.971,1.3314,0.21916,25
0.37,0.37,3,static,0.37012,0.50017,0.20537,0.50066,0.50226,0.5064,81.953,12.758,1.2548,0.21555,25
0.37,0.38,3,static,0.36963,0.49564,0.20421,0.49055,0.46764,0.4513,81.209,12.444,1.1675,0.20736,25
0.37,0.39,3,static,0.37029,0.49087,0.2054,0.48013,0.435,0.4021,79.941,12.068,1.0841,0.19384,25
0.37,0.4,3,static,0.37021,0.48606,0.20636,0.46952,0.39798,0.3493,78.579,11.675,0.9872,0.18226,25
0.37,0.41,3,static,0.37003,0.48122,0.2056,0.45842,0.364,0.3037,77.175,11.256,0.8962,0.17899,23
0.37,0.42,3,static,0.3697,0.47674,0.20446,0.44745,0.33307,0.2574,75.453,10.837,0.816,0.1638,23
0.37,0.43,3,static,0.37072,0.4718,0.2074,0.43631,0.3051,0.2237,73.245,10.345,0.7394,0.15152,22
0.37,0.44,3,static,0.36963,0.46638,0.20473,0.42333,0.27092,0.1811,71.266,9.8436,0.6491,0.14587,22
0.37,0.45,3,static,0.37021,0.4615,0.20543,0.41148,0.24098,0.1478,68.934,9.3511,0.5697,0.13722,21
0.37,0.46,3,static,0.36957,0.45675,0.20513,0.40029,0.21629,0.1228,66.449,8.8699,0.5047,0.1182,21
0.37,0.47,3,static,0.37075,0.45235,0.20682,0.38902,0.19545,0.0978,64.866,8.4724,0.4536,0.11156,20
0.37,0.48,3,static,0.3694,0.44647,0.20447,0.37536,0.16743,0.0773,61.825,7.907,0.3808,0.0984,19
0.37,0.49,3,static,0.37011,0.44164,0.2052,0.36352,0.14841,0.0614,59.643,7.4675,0.3335,0.088288,19
0.37,0.5,3,static,0.37047,0.43767,0.20552,0.35322,0.12955,0.0461,58.075,7.1218,0.2888,0.080118,19
0.37,0.51,3,static,0.36942,0.43111,0.20462,0.33867,0.10803,0.0324,55.197,6.6128,0.2369,0.071956,18
0.37,0.52,3,static,0.36976,0.42582,0.20402,0.32511,0.093361,0.0246,53.033,6.1698,0.2025,0.063071,18
0.37,0.53,3,static,0.36996,0.42124,0.20529,0.31444,0.077379,0.017,51.156,5.8322,0.1658,0.055817,17
0.37,0.54,3,static,0.36981,0.41502,0.20518,0.30031,0.065446,0.0107,48.956,5.4206,0.139,0.043646,17
0.37,0.55,3,static,0.36994,0.41034,0.20519,0.28946,0.053892,0.0098,47.155,5.1057,0.1132,0.038324,17
0.37,0.56,3,static,0.37034,0.40611,0.20633,0.27986,0.04763,0.0074,45.658,4.8412,0.0995,0.031929,16
0.37,0.57,3,static,0.36973,0.40059,0.20461,0.26699,0.036459,0.0037,43.925,4.5138,0.0755,0.027284,16
0.37,0.58,3,static,0.36884,0.3948,0.20484,0.25504,0.030511,0.0034,42.135,4.2223,0.0628,0.023757,16
0.37,0.59,3,static,0.36996,0.39061,0.20464,0.24556,0.024172,0.0012,40.937,3.9995,0.0495,0.020559,16
0.37,0.6,3,static,0.36894,0.38453,0.2033,0.2328,0.018176,0.0013,39.266,3.7071,0.037,0.016703,15
0.37,0.61,3,static,0.3695,0.37966,0.20476,0.22355,0.01571,0.0011,38.039,3.5103,0.0319,0.013987,15
0.37,0.62,3,static,0.37067,0.37453,0.20668,0.21417,0.012249,0.0001,36.794,3.3135,0.0248,0.011903,15
0.37,0.63,3,static,0.36994,0.37052,0.20599,0.20696,0.010392,0.0002,35.844,3.1678,0.021,0.010887,15
0.37,0.64,3,static,0.36911,0.36479,0.20355,0.19557,0.0076915,0.0002,34.528,2.9428,0.0155,0.0088329,15
0.37,0.65,3,static,0.36996,0.36012,0.20539,0.18813,0.005668,0.0001,33.5,2.7995,0.0114,0.0059663,15
0.37,0.66,3,static,0.37007,0.35537,0.20466,0.17962,0.0051236,0,32.523,2.6425,0.0103,0.0041287,14
0.37,0.67,3,static,0.3696,0.35027,0.20437,0.17093,0.003736,0,31.52,2.486,0.0075,0.0041843,14
0.37,0.68,3,static,0.36959,0.34524,0.20545,0.16432,0.0030906,0.0001,30.574,2.3681,0.0062,0.00329,14
0.37,0.69,3,static,0.37013,0.34086,0.20561,0.15818,0.0025435,0,29.792,2.2618,0.0051,0.0024438,14
0.37,0.7,3,static,0.37074,0.33683,0.20635,0.15352,0.0015974,0,29.052,2.1814,0.0032,0.0025459,14
0.37,0.71,3,static,0.37029,0.33209,0.20649,0.1472,0.0016971,0,28.273,2.0758,0.0034,0.0018968,14
0.37,0.72,3,static,0.37021,0.32745,0.20619,0.14179,0.0010988,0,27.507,1.9859,0.0022,0.0012486,14
0.37,0.73,3,static,0.36979,0.32297,0.20549,0.1371,0.0010489,0,26.777,1.9089,0.0021,0.0010489,14
0.37,0.74,3,static,0.36906,0.31823,0.20347,0.13067,0.00064958,0,26.069,1.8057,0.0013,0.0012992,14
0.37,0.75,3,static,0.37044,0.31431,0.20666,0.12822,0.00024994,0,25.447,1.7662,0.0005,0.00054986,14
0.37,0.76,3,static,0.36905,0.30918,0.20311,0.12265,0.00014998,0,24.728,1.6784,0.0003,0.0006499,13
0.37,0.77,3,static,0.36981,0.30567,0.20415,0.11988,9.999e-05,0,24.224,1.6353,0.0002,0.00059994,13
0.37,0.78,3,static,0.36892,0.30065,0.20276,0.11643,9.999e-05,0,23.54,1.5818,0.0002,0.00019998,13
0.37,0.79,3,static,0.37089,0.29839,0.20712,0.11645,0.00019996,0,23.244,1.5822,0.0004,0.00024995,13
0.37,0.8,3,static,0.37099,0.29409,0.20732,0.11404,0.00024994,0,22.7,1.5453,0.0005,0.00019995,13
0.37,0.81,3,static,0.36934,0.28951,0.20323,0.10971,4.9998e-05,0,22.13,1.4791,0.0001,0.00014999,13
0.37,0.82,3,static,0.36894,0.28533,0.2046,0.1089,0.00019996,0,21.604,1.467,0.0004,0.00019996,13
0.37,0.83,3,static,0.37031,0.28199,0.2051,0.10793,9.999e-05,0,21.213,1.4521,0.0002,0.00014999,13
0.37,0.84,3,static,0.37048,0.27873,0.20539,0.10655,4.9998e-05,0,20.838,1.4314,0.0001,0.00019999,13
0.37,0.85,3,static,0.36925,0.27411,0.20427,0.10473,9.999e-05,0,20.307,1.404,0.0002,0,13
0.37,0.86,3,static,0.37061,0.27141,0.20456,0.10397,0,0,20.009,1.3926,0,0.0001,13
0.37,0.87,3,static,0.37075,0.26772,0.20796,0.10497,0,0,19.594,1.4075,0,5e-05,13
0.37,0.88,3,static,0.36975,0.26339,0.20473,0.10281,0,0,19.153,1.3752,0,5e-05,13
0.37,0.89,3,static,0.36896,0.25977,0.2032,0.1018,0,0,18.759,1.3602,0,0.0001,13
0.38,0.1,3,static,0.38038,0.60335,0.22517,0.62952,0.9799,0.9987,67.4,12.748,1.9984,0.2155,19
0.38,0.11,3,static,0.38005,0.60042,0.22529,0.62862,0.97702,0.9986,67.698,12.79,1.9979,0.21854,20
0.38,0.12,3,static,0.37913,0.59681,0.2227,0.62643,0.97205,0.9974,68.22,12.85,1.9965,0.22377,20
0.38,0.13,3,static,0.38026,0.59423,0.22423,0.62663,0.9688,0.9973,68.531,12.874,1.9964,0.22172,20
0.38,0.14,3,static,0.3793,0.5909,0.22226,0.6245,0.96451,0.9963,68.914,12.914,1.995,0.22322,20
0.38,0.15,3,static,0.37955,0.58795,0.22278,0.62383,0.95983,0.9948,69.2,12.947,1.9929,0.22425,20
0.38,0.16,3,static,0.37971,0.58523,0.22441,0.623,0.94918,0.9934,69.901,13.04,1.991,0.21982,20
0.38,0.17,3,static,0.37887,0.58137,0.22161,0.61998,0.94386,0.9921,70.519,13.091,1.9891,0.22568,20
0.38,0.18,3,static,0.3799,0.57843,0.22406,0.61842,0.93439,0.9877,70.903,13.128,1.9823,0.21994,20
0.38,0.19,3,static,0.38008,0.57586,0.22452,0.6173,0.92994,0.9852,71.364,13.172,1.9803,0.22235,20
0.38,0.2,3,static,0.37945,0.5718,0.22274,0.61378,0.91637,0.9804,72.307,13.266,1.9734,0.22726,20
0.38,0.21,3,static,0.37933,0.56879,0.22271,0.611,0.90363,0.9736,73.033,13.337,1.9645,0.22208,21
0.38,0.22,3,static,0.38024,0.56524,0.22357,0.60781,0.89238,0.9683,74.013,13.417,1.9578,0.22704,21
0.38,0.23,3,static,0.37958,0.56166,0.22303,0.60426,0.88129,0.9617,74.645,13.472,1.9472,0.22829,21
0.38,0.24,3,static,0.38058,0.55888,0.22458,0.60153,0.86885,0.9527,75.289,13.517,1.9352,0.22785,21
0.38,0.25,3,static,0.37952,0.5546,0.22299,0.59624,0.85109,0.9385,76.409,13.59,1.9158,0.23274,21
0.38,0.26,3,static,0.37929,0.55068,0.22321,0.59108,0.82934,0.9251,77.537,13.714,1.8987,0.22792,22
0.38,0.27,3,static,0.38007,0.54711,0.22488,0.58665,0.81275,0.9096,78.133,13.704,1.8729,0.22791,22
0.38,0.28,3,static,0.37961,0.54231,0.22221,0.57885,0.78642,0.8809,79.277,13.734,1.8315,0.2308,22
0.38,0.29,3,static,0.37994,0.53908,0.22436,0.57452,0.76609,0.8599,80.039,13.788,1.8062,0.22925,22
0.38,0.3,3,static,0.38019,0.53459,0.2226,0.5663,0.73744,0.8286,80.925,13.752,1.7557,0.22845,23
